('years', -8292, 348372, 348436)
('<sil>', -4158, 348437, 348457)
('<sil>', -3570, 348458, 348481)
('<sil>', -3545, 348482, 348507)
('and', -12942, 348508, 348521)
("i've", -32682, 348522, 348533)
('said', -3658, 348534, 348573)
('emma', -67235, 348574, 348603)
('and', -17238, 348604, 348636)
('and(2)', -3951, 348637, 348687)
('<sil>', -9950, 348688, 348694)
('anyone', -21541, 348695, 348745)
('can(2)', -24013, 348746, 348762)
('put', -13922, 348763, 348782)
('together', -10900, 348783, 348818)
('a', -29288, 348819, 348823)
('plan', -9987, 348824, 348866)
('that(2)', -33836, 348867, 348884)
('is', -4514, 348885, 348904)
('demonstrably', -3540, 348905, 348980)
('better', -3549, 348981, 349013)
('[SPEECH]', -4340, 349014, 349046)
('<sil>', -6065, 349047, 349074)
('than(2)', -8606, 349075, 349090)
('improvements', -29979, 349091, 349147)
('we', -8939, 349148, 349172)
('made', -13946, 349173, 349199)
('our(2)', -45610, 349200, 349220)
('healthcare', -25536, 349221, 349257)
('system', -3617, 349258, 349303)
('which(2)', -31240, 349304, 349333)
('covers', -6026, 349334, 349380)
('as(2)', -22828, 349381, 349393)
('many', -5313, 349394, 349417)
('people', -6839, 349418, 349461)
('have', -16183, 349462, 349484)
('left', -27128, 349485, 349511)
('cause(2)', -17170, 349512, 349542)
('hello(2)', -30468, 349543, 349636)
('hello(2)', -13826, 349637, 349677)
('help', -4893, 349678, 349805)
('but', -30802, 349806, 349839)
('to(2)', -9819, 349840, 349851)
('score', -27809, 349852, 349883)
('points', -4161, 349884, 349941)
('to', -29127, 349942, 349961)
('the', -8240, 349962, 349986)
('<sil>', -6312, 349987, 349996)
('front', -38266, 349997, 350078)
('line', -52754, 350079, 350088)
('to(3)', -23305, 350089, 350100)
('make', -14605, 350101, 350145)
("people's", -18378, 350146, 350187)
('lives(2)', -16429, 350188, 350218)
('about', -17238, 350219, 350379)
('bottled', -34707, 350380, 350488)
('real', -6984, 350489, 350512)
('problems', -9905, 350513, 350563)
('that(2)', -33791, 350564, 350572)
('we', -14960, 350573, 350589)
('<sil>', -13217, 350590, 350592)
('might', -10311, 350593, 350672)
('glean', -65054, 350673, 350712)
('old', -29666, 350713, 350743)
("it's", -7925, 350744, 350761)
('none', -45633, 350762, 350791)
('of', -10933, 350792, 350813)
('<sil>', -5325, 350814, 350850)
('our(3)', -32554, 350851, 350873)
('economy', -15523, 350874, 350923)
('the', -5345, 350924, 350951)
('<sil>', -9742, 350952, 350954)
('work', -5573, 350955, 350980)
('is', -23455, 350981, 350996)
('immoral', -64975, 350997, 351040)
('<sil>', -7859, 351041, 351043)
('golden', -29377, 351044, 351072)
('rule', -12000, 351073, 351099)
('and(2)', -19793, 351100, 351123)
('<sil>', -8417, 351124, 351131)
("that's", -27360, 351132, 351188)
('<sil>', -7595, 351189, 351196)
('what(2)', -6272, 351197, 351231)
('you', -11780, 351232, 351246)
('cross', -31206, 351247, 351285)
('for(3)', -7061, 351286, 351309)
('the', -8381, 351310, 351322)
('expense', -7569, 351323, 351369)
('of', -21908, 351370, 351377)
('of', -13591, 351378, 351388)
('normal', -23882, 351389, 351434)
('plans', -24713, 351435, 351483)
('<sil>', -3486, 351484, 351532)
('in', -23953, 351533, 351544)
('line', -19404, 351545, 351574)
('and', -7704, 351575, 351607)
('<sil>', -10954, 351608, 351612)
('olds', -30634, 351613, 351633)
('who', -23136, 351634, 351639)
('want(2)', -23819, 351640, 351664)
('to(2)', -16746, 351665, 351685)
('know', -40026, 351686, 351703)
('that(2)', -5077, 351704, 351732)
("what's", -31842, 351733, 351766)
('<sil>', -3490, 351767, 351825)
('that', -9022, 351826, 351848)
('the', -19167, 351849, 351859)
('economic(2)', -3483, 351860, 351924)
('argument', -3833, 351925, 351971)
('about', -7888, 351972, 352022)
('stark', -46293, 352023, 352076)
('the', -24167, 352077, 352102)
('<sil>', -32575, 352103, 352105)
('all', -25150, 352106, 352134)
('the(2)', -29106, 352135, 352160)
('and', -44237, 352161, 352172)
('<sil>', -14874, 352173, 352175)
('also', -3608, 352176, 352212)
('pools', -47037, 352213, 352258)
('and', -17941, 352259, 352280)
('jew', -32413, 352281, 352299)
('or', -7516, 352300, 352316)
('democratic', -3506, 352317, 352409)
('<sil>', -6229, 352410, 352426)
('<sil>', -3870, 352427, 352449)
('like', -9132, 352450, 352475)
('the(2)', -11852, 352476, 352497)
('[SPEECH]', -3836, 352498, 352543)
('old', -22842, 352544, 352565)
('top', -20482, 352566, 352587)
('one(2)', -6885, 352588, 352607)
('person', -6381, 352608, 352648)
('has(2)', -14096, 352649, 352672)
('amassed', -14420, 352673, 352714)
('of', -19733, 352715, 352725)
('the', -11723, 352726, 352749)
('show', -20740, 352750, 352786)
('will(2)', -22058, 352787, 352818)
('come', -40472, 352819, 352837)
('and(2)', -24649, 352838, 352854)
('go', -25831, 352855, 352878)
('<sil>', -3476, 352879, 352928)
('to', -6266, 352929, 352940)
('many', -9427, 352941, 352961)
('of', -14092, 352962, 352972)
('our(3)', -16211, 352973, 352982)
('friends', -15921, 352983, 353036)
('<sil>', -3526, 353037, 353073)
('<sil>', -4159, 353074, 353095)
('<sil>', -3495, 353096, 353128)
('in', -4676, 353129, 353145)
('inner', -16926, 353146, 353164)
('cities', -9502, 353165, 353222)
('damon', -50742, 353223, 353271)
('will(2)', -9080, 353272, 353303)
('count', -41993, 353304, 353357)
('<sil>', -3510, 353358, 353411)
('them(2)', -19977, 353412, 353457)
('allow', -20371, 353458, 353476)
('<sil>', -3921, 353477, 353520)
('little', -10724, 353521, 353566)
('<sil>', -10603, 353567, 353573)
('back', -43623, 353574, 353596)
('toward', -16594, 353597, 353690)
('wages', -31028, 353691, 353765)
('<sil>', -3838, 353766, 353783)
('for', -20798, 353784, 353801)
('health', -20610, 353802, 353823)
('care', -15396, 353824, 353841)
('worker', -28433, 353842, 353880)
("who's", -18363, 353881, 353911)
('<sil>', -7668, 353912, 353920)
('good', -42954, 353921, 353942)
('really', -6083, 353943, 353974)
('good(2)', -16401, 353975, 353989)
('vibes', -25055, 353990, 354046)
('from', -5781, 354047, 354068)
('one', -23434, 354069, 354081)
('of', -6731, 354082, 354116)
('go', -20317, 354117, 354135)
('<sil>', -8072, 354136, 354149)
('<sil>', -5207, 354150, 354152)
('<sil>', -8841, 354153, 354155)
('<sil>', -3502, 354156, 354195)
('<sil>', -4135, 354196, 354210)
('convinced', -24575, 354211, 354266)
('that(2)', -8271, 354267, 354284)
('the', -15652, 354285, 354294)
('game', -3514, 354295, 354325)
('is', -7450, 354326, 354337)
('that(2)', -18389, 354338, 354356)
('students', -25724, 354357, 354398)
('have', -33425, 354399, 354417)
('<sil>', -3505, 354418, 354471)
('the', -6073, 354472, 354496)
('government', -8714, 354497, 354535)
('always(2)', -11332, 354536, 354580)
('or(2)', -28098, 354581, 354605)
('three', -8662, 354606, 354621)
('inches', -8009, 354622, 354656)
('the', -30392, 354657, 354663)
('powerful', -39405, 354664, 354715)
('<sil>', -3909, 354716, 354742)
("that's", -31365, 354743, 354763)
('a', -12697, 354764, 354768)
('recipe', -15926, 354769, 354830)
('<sil>', -3517, 354831, 354866)
('for(2)', -7503, 354867, 354878)
('more', -3501, 354879, 354903)
('services', -5599, 354904, 354956)
('and', -18931, 354957, 354971)
('<sil>', -3492, 354972, 355005)
('and', -31511, 355006, 355018)
('polarization(2)', -3468, 355019, 355100)
('our(3)', -12432, 355101, 355109)
('fault', -5695, 355110, 355170)
('<sil>', -4493, 355171, 355183)
('<sil>', -3439, 355184, 355225)
('that(2)', -22647, 355226, 355236)
("they're", -18640, 355237, 355249)
('not', -13962, 355250, 355272)
('quick', -40632, 355273, 355302)
('fixes', -3713, 355303, 355340)
('to(3)', -19327, 355341, 355351)
('this', -8821, 355352, 355370)
('long', -9073, 355371, 355397)
('term', -4140, 355398, 355421)
('trend', -14644, 355422, 355458)
('<sil>', -3500, 355459, 355510)
('i', -9705, 355511, 355523)
('agree', -21145, 355524, 355554)
('our(3)', -40779, 355555, 355570)
('trade', -29740, 355571, 355615)
('should', -5881, 355616, 355636)
('retire(3)', -43014, 355637, 355701)
('and', -58248, 355702, 355711)
('not', -3559, 355712, 355733)
('just', -4297, 355734, 355755)
('for(2)', -21079, 355756, 355775)
('<sil>', -3385, 355776, 355819)
('the', -8938, 355820, 355826)
('next(2)', -6894, 355827, 355854)
('wave', -17676, 355855, 355886)
('of', -3797, 355887, 355899)
('economic(2)', -4220, 355900, 355950)
('dislocation', -3490, 355951, 356014)
('full', -48105, 356015, 356056)
('<sil>', -12129, 356057, 356061)
('combo', -9616, 356062, 356119)
('overseas', -4225, 356120, 356202)
('<sil>', -3357, 356203, 356236)
('you', -4406, 356237, 356249)
('will(2)', -14635, 356250, 356265)
('calm(2)', -20837, 356266, 356302)
('brought', -39899, 356303, 356335)
('the', -30947, 356336, 356374)
('relentless', -42905, 356375, 356431)
('pace', -3944, 356432, 356468)
('of', -3375, 356469, 356479)
('automation', -3362, 356480, 356547)
('that(2)', -25778, 356548, 356559)
('makes', -4869, 356560, 356589)
('<sil>', -4389, 356590, 356600)
('a', -28015, 356601, 356603)
('lot', -3477, 356604, 356671)
('of', -7444, 356672, 356683)
('middle', -4304, 356684, 356703)
('class', -3456, 356704, 356730)
('jobs', -3365, 356731, 356767)
('obsolete', -3364, 356768, 356816)
('<sil>', -3784, 356817, 356869)
('and', -9695, 356870, 356879)
('so', -8289, 356880, 356893)
('on(2)', -29401, 356894, 356914)
('an(2)', -62345, 356915, 356922)
('act', -56866, 356923, 356946)
('of', -12507, 356947, 356965)
('war', -44068, 356966, 356983)
('to(3)', -27976, 356984, 356994)
('new', -20845, 356995, 357011)
('social', -3333, 357012, 357053)
('come', -27468, 357054, 357098)
('<sil>', -3309, 357099, 357158)
('to(2)', -18364, 357159, 357168)
('guarantee', -17007, 357169, 357213)
('all', -12191, 357214, 357240)
('our(3)', -16622, 357241, 357254)
('kids', -6379, 357255, 357296)
('good', -53947, 357297, 357344)
('human(2)', -65080, 357345, 357376)
('you', -32659, 357377, 357390)
('<sil>', -3323, 357391, 357435)
('are', -30197, 357436, 357444)
('half', -20048, 357445, 357634)
('and(2)', -55468, 357635, 357649)
('half', -11775, 357650, 357762)
('what(2)', -29536, 357763, 357779)
('have', -3554, 357780, 357835)
('<sil>', -5956, 357836, 357838)
('<sil>', -3526, 357839, 357843)
('had', -3990, 357844, 357885)
('<sil>', -11674, 357886, 357889)
('more', -4063, 357890, 357909)
('reforms', -14340, 357910, 357963)
('the', -28186, 357964, 357972)
('tax', -25173, 357973, 358009)
('proposal', -33660, 358010, 358055)
('<sil>', -8319, 358056, 358059)
('corporations', -3430, 358060, 358135)
('and', -35590, 358136, 358144)
('individuals', -34690, 358145, 358196)
('<sil>', -3345, 358197, 358230)
('who', -5786, 358231, 358238)
("we'd", -48890, 358239, 358294)
('go', -33114, 358295, 358306)
('balls', -11368, 358307, 358355)
('<sil>', -6725, 358356, 358364)
('on(2)', -11955, 358365, 358388)
('this', -19631, 358389, 358407)
('new', -22175, 358408, 358430)
('economy', -40582, 358431, 358478)
("don't(2)", -18690, 358479, 358511)
('<sil>', -3396, 358512, 358553)
('want(2)', -9100, 358554, 358591)
('their', -3321, 358592, 358613)
('obligations', -3267, 358614, 358679)
('to(3)', -11364, 358680, 358690)
('the', -20527, 358691, 358697)
('country', -7462, 358698, 358733)
('that(2)', -13883, 358734, 358746)
('to(3)', -43345, 358747, 358756)
('me', -26628, 358757, 358782)
("they're", -13537, 358783, 358807)
('very', -3289, 358808, 358834)
('success', -39503, 358835, 358873)
('possible', -40144, 358874, 358923)
('<sil>', -3270, 358924, 358973)
('we', -30251, 358974, 358988)
('cannot(2)', -49630, 358989, 359017)
('argue', -8987, 359018, 359067)
('about', -3256, 359068, 359109)
('how', -3483, 359110, 359135)
('to', -6838, 359136, 359153)
('best', -60911, 359154, 359199)
('achieve', -50168, 359200, 359237)
('these', -3506, 359238, 359258)
('goals', -15357, 359259, 359297)
('<sil>', -3268, 359298, 359349)
('we', -3352, 359350, 359375)
('can', -4316, 359376, 359409)
('be', -8568, 359410, 359431)
('complacent', -3469, 359432, 359512)
('<sil>', -4276, 359513, 359547)
('about', -3242, 359548, 359631)
('goals', -8035, 359632, 359668)
('themselves(2)', -6069, 359669, 359734)
('<sil>', -3269, 359735, 359789)
('for(2)', -8580, 359790, 359809)
('if', -9155, 359810, 359829)
('we', -3269, 359830, 359847)
("don't", -6686, 359848, 359874)
('freak', -3996, 359875, 359902)
('out', -3292, 359903, 359924)
('of', -22630, 359925, 359930)
('tune', -76424, 359931, 359961)
('into(2)', -47865, 359962, 359990)
('all', -8730, 359991, 360013)
('the(2)', -7226, 360014, 360033)
('buttons', -55541, 360034, 360112)
('of', -37457, 360113, 360128)
('action', -9543, 360129, 360172)
('<sil>', -4355, 360173, 360196)
('in', -15470, 360197, 360208)
('the', -14859, 360209, 360215)
('vision', -11595, 360216, 360265)
('<sil>', -5339, 360266, 360282)
('that(2)', -15294, 360283, 360295)
('is', -12199, 360296, 360317)
('<sil>', -8574, 360318, 360322)
('all', -3284, 360323, 360369)
('private', -4979, 360370, 360419)
('school', -4198, 360420, 360456)
('we', -29104, 360457, 360469)
('show', -39971, 360470, 360516)
('<sil>', -3673, 360517, 360552)
('him', -39303, 360553, 360566)
('years(2)', -8993, 360567, 360596)
('ago', -10009, 360597, 360621)
('<sil>', -3287, 360622, 360674)
('this', -29266, 360675, 360690)
('is', -8849, 360691, 360708)
('like', -14557, 360709, 360723)
('a', -21716, 360724, 360731)
('threat', -22545, 360732, 360758)
('to', -8271, 360759, 360774)
('our(3)', -42103, 360775, 360785)
('tomatoes(2)', -65040, 360786, 360839)
('<sil>', -3472, 360840, 360892)
('and', -15858, 360893, 360906)
('this', -11354, 360907, 360923)
('one(2)', -8062, 360924, 360944)
('is', -21679, 360945, 360958)
('as(2)', -35856, 360959, 360978)
('old', -25029, 360979, 361008)
('as(2)', -27018, 361009, 361019)
('our(3)', -6157, 361020, 361030)
('nation', -22070, 361031, 361065)
('and', -43662, 361066, 361074)
('so', -28347, 361075, 361096)
('<sil>', -3254, 361097, 361145)
("that's", -12207, 361146, 361171)
('a', -23059, 361172, 361175)
('lot', -29858, 361176, 361196)
('like', -17333, 361197, 361216)
('shumer', -56025, 361217, 361248)
("world's", -35148, 361249, 361287)
('top(2)', -4718, 361288, 361322)
('of', -5590, 361323, 361337)
('a(2)', -7456, 361338, 361353)
('post', -13507, 361354, 361396)
('racial', -3242, 361397, 361439)
('marriage', -42814, 361440, 361473)
('<sil>', -3276, 361474, 361504)
('and', -12705, 361505, 361517)
('such', -4082, 361518, 361541)
('a', -7326, 361542, 361546)
('measure', -17022, 361547, 361588)
('<sil>', -3340, 361589, 361634)
('our(2)', -12927, 361635, 361653)
('wallets', -4640, 361654, 361703)
('and', -17375, 361704, 361726)
('<sil>', -3208, 361727, 361767)
('was(2)', -9950, 361768, 361786)
('never', -11051, 361787, 361806)
('realistic', -16973, 361807, 361859)
('<sil>', -3930, 361860, 361890)
('<sil>', -3907, 361891, 361913)
('race', -21965, 361914, 361948)
('remains', -32347, 361949, 362008)
('a(2)', -17728, 362009, 362027)
('<sil>', -5502, 362028, 362036)
('top(2)', -63217, 362037, 362060)
('hat', -16113, 362061, 362109)
('off', -4985, 362110, 362139)
('and', -15390, 362140, 362169)
('this', -21105, 362170, 362192)
('is', -23953, 362193, 362203)
('<sil>', -6164, 362204, 362220)
('worse', -39381, 362221, 362249)
('<sil>', -3717, 362250, 362281)
('than(2)', -33559, 362282, 362292)
('on', -42773, 362293, 362305)
('t', -64384, 362306, 362318)
('side', -41224, 362319, 362349)
('<sil>', -3206, 362350, 362393)
('<sil>', -7499, 362394, 362401)
('now', -16187, 362402, 362425)
('i', -21859, 362426, 362439)
('have', -52004, 362440, 362453)
('lived', -36824, 362454, 362477)
('long', -16568, 362478, 362505)
('enough', -22309, 362506, 362535)
('to(3)', -12805, 362536, 362552)
('know', -20342, 362553, 362579)
('that(2)', -11960, 362580, 362627)
('<sil>', -8032, 362628, 362650)
('race', -16282, 362651, 362681)
('relations', -10729, 362682, 362733)
('or', -9643, 362734, 362756)
('better', -6552, 362757, 362792)
('than', -4684, 362793, 362810)
('they', -21739, 362811, 362824)
('were', -5710, 362825, 362868)
('<sil>', -8930, 362869, 362874)
('to(2)', -4774, 362875, 362890)
('him(2)', -21051, 362891, 362911)
('out', -3211, 362912, 362949)
('what(2)', -9407, 362950, 362968)
('it', -18057, 362969, 362987)
('was(2)', -18130, 362988, 363012)
('<sil>', -7626, 363013, 363015)
('thirty', -22725, 363016, 363047)
('years(2)', -7745, 363048, 363076)
('ago', -3118, 363077, 363109)
('<sil>', -12428, 363110, 363113)
('no', -21065, 363114, 363123)
('matter', -3614, 363124, 363151)
('what', -5866, 363152, 363181)
('some', -53048, 363182, 363203)
('folks', -56696, 363204, 363242)
('like', -35279, 363243, 363272)
('hates', -66782, 363273, 363356)
('it', -20894, 363357, 363382)
('<sil>', -3093, 363383, 363438)
('is', -16553, 363439, 363455)
('in', -31876, 363456, 363461)
('the', -17472, 363462, 363478)
('managers', -41869, 363479, 363542)
('of', -30697, 363543, 363552)
('young', -17026, 363553, 363570)
('americans', -8667, 363571, 363615)
('across', -3178, 363616, 363681)
('<sil>', -9621, 363682, 363693)
('the', -5523, 363694, 363699)
('political', -6882, 363700, 363741)
('spectrum', -8131, 363742, 363783)
('<sil>', -3051, 363784, 363821)
('or', -7912, 363822, 363850)
('not', -3085, 363851, 363872)
("we're(3)", -46674, 363873, 363887)
("we're(3)", -45654, 363888, 363902)
('did', -51367, 363903, 363934)
('we', -44795, 363935, 363949)
('[SPEECH]', -4329, 363950, 363968)
('<sil>', -3563, 363969, 363993)
('had', -24823, 363994, 364017)
('all', -6821, 364018, 364052)
('of', -35486, 364053, 364062)
('us', -36819, 364063, 364078)
('have', -31842, 364079, 364098)
('more', -26314, 364099, 364139)
('to(2)', -37295, 364140, 364158)
('him', -47096, 364159, 364181)
('having', -48426, 364182, 364258)
('only', -16173, 364259, 364293)
('<sil>', -3064, 364294, 364347)
('economic(2)', -3717, 364348, 364415)
('engine(2)', -25799, 364416, 364446)
('<sil>', -3148, 364447, 364466)
('used', -31024, 364467, 364491)
('for', -7146, 364492, 364508)
('him(2)', -5460, 364509, 364545)
('a(2)', -11594, 364546, 364555)
('struggle', -8458, 364556, 364606)
('between', -4985, 364607, 364660)
('<sil>', -3260, 364661, 364691)
('the(2)', -12897, 364692, 364705)
('hard', -10274, 364706, 364735)
('work', -20251, 364736, 364763)
('and', -29227, 364764, 364788)
('<sil>', -7175, 364789, 364797)
('white(2)', -12560, 364798, 364834)
('middle', -5932, 364835, 364861)
('<sil>', -9685, 364862, 364864)
('class', -5170, 364865, 364908)
('in', -4460, 364909, 364943)
('<sil>', -12581, 364944, 364946)
('[SPEECH]', -11862, 364947, 364950)
('one', -18522, 364951, 364975)
('deserving', -22173, 364976, 365053)
('<sil>', -3414, 365054, 365088)
('minority', -7853, 365089, 365166)
('<sil>', -3001, 365167, 365216)
('then', -19132, 365217, 365274)
('<sil>', -3392, 365275, 365305)
('work', -40289, 365306, 365331)
('for(2)', -24190, 365332, 365342)
('us', -20562, 365343, 365363)
('<sil>', -8611, 365364, 365371)
('all', -2953, 365372, 365416)
('shades', -9316, 365417, 365474)
('<sil>', -4896, 365475, 365493)
('of', -16387, 365494, 365504)
('them', -30026, 365505, 365521)
('you', -24738, 365522, 365531)
('live', -25069, 365532, 365555)
('by', -20656, 365556, 365576)
('the', -27564, 365577, 365588)
('<sil>', -7412, 365589, 365595)
('wrist', -44961, 365596, 365618)
('wraps', -42943, 365619, 365654)
('while(2)', -18650, 365655, 365692)
('while(2)', -11495, 365693, 365730)
('they', -17025, 365731, 365747)
('would', -11068, 365748, 365767)
('drop', -13683, 365768, 365799)
('for(3)', -29002, 365800, 365816)
('the(2)', -3084, 365817, 365849)
('the', -7217, 365850, 365861)
('problem', -13799, 365862, 365912)
('head', -42509, 365913, 366024)
('<sil>', -24205, 366025, 366043)
('on(2)', -41217, 366044, 366054)
('and', -29492, 366055, 366093)
('on(2)', -54385, 366094, 366115)
('<sil>', -15271, 366116, 366118)
('to(3)', -6634, 366119, 366171)
('as(2)', -9694, 366172, 366182)
('do', -58870, 366183, 366197)
('the', -20613, 366198, 366205)
('job(2)', -8709, 366206, 366235)
('of', -22268, 366236, 366258)
('immigrants', -2888, 366259, 366309)
('just', -3644, 366310, 366338)
('because(2)', -5133, 366339, 366383)
('they', -5768, 366384, 366399)
("don't", -11067, 366400, 366428)
('look', -18461, 366429, 366454)
('like', -3663, 366455, 366486)
('us', -20985, 366487, 366537)
('<sil>', -2851, 366538, 366602)
('we', -4736, 366603, 366621)
('will(2)', -4823, 366622, 366643)
('diminish', -47176, 366644, 366701)
('ha', -43027, 366702, 366714)
('ha', -9555, 366715, 366734)
('ha', -15536, 366735, 366747)
('ha', -4276, 366748, 366778)
('ha', -2892, 366779, 366844)
('the', -81392, 366845, 366853)
('hotel', -71138, 366854, 366916)
('<sil>', -11342, 366917, 366919)
('it', -5993, 366920, 366954)
('is', -8961, 366955, 366981)
('<sil>', -2882, 366982, 367009)
('it', -18741, 367010, 367031)
('her', -69185, 367032, 367045)
('own', -83148, 367046, 367067)
('kids', -20422, 367068, 367103)
('<sil>', -23836, 367104, 367110)
('you', -2883, 367111, 367143)
('and(2)', -2839, 367144, 367221)
('i', -15796, 367222, 367225)
('want', -14098, 367226, 367245)
('to(2)', -11202, 367246, 367283)
('work', -35682, 367284, 367296)
('you', -21614, 367297, 367307)
('sure', -11760, 367308, 367345)
('[SPEECH]', -5310, 367346, 367357)
('have', -29077, 367358, 367408)
('a(2)', -23604, 367409, 367421)
('handmade', -30882, 367422, 367546)
('and(2)', -11758, 367547, 367571)
('fell', -29405, 367572, 367622)
('<sil>', -2758, 367623, 367690)
('ill', -31187, 367691, 367718)
('<sil>', -4091, 367719, 367728)
('add', -42381, 367729, 367793)
('events(2)', -47785, 367794, 367831)
('and', -51301, 367832, 367866)
('a(2)', -52561, 367867, 367875)
('zero', -39551, 367876, 367907)
('sum', -30960, 367908, 367943)
('it', -26166, 367944, 367972)
('<sil>', -2919, 367973, 368007)
('was', -6615, 368008, 368034)
('to(2)', -4389, 368035, 368072)
('<sil>', -5753, 368073, 368075)
('<sil>', -10415, 368076, 368078)
('come', -5688, 368079, 368106)
('from', -34013, 368107, 368120)
('rules', -26487, 368121, 368152)
('<sil>', -5726, 368153, 368164)
('for', -26260, 368165, 368182)
('all', -15410, 368183, 368208)
('races(2)', -28616, 368209, 368268)
('<sil>', -2741, 368269, 368315)
('all', -19552, 368316, 368351)
('age', -70204, 368352, 368380)
('groups', -4945, 368381, 368426)
('<sil>', -2759, 368427, 368478)
('for(3)', -16361, 368479, 368489)
('men', -16397, 368490, 368523)
('and(2)', -9594, 368524, 368566)
('four', -14186, 368567, 368596)
('when(3)', -17548, 368597, 368621)
('it', -21431, 368622, 368688)
('when(3)', -31974, 368689, 368716)
('users', -15385, 368717, 368760)
('of', -21046, 368761, 368771)
('our(3)', -37411, 368772, 368784)
('worries', -48892, 368785, 368822)
('going', -8317, 368823, 368848)
('forward', -9344, 368849, 368892)
('<sil>', -3253, 368893, 368928)
('with', -11498, 368929, 368941)
('you', -7529, 368942, 368952)
('know', -6863, 368953, 368977)
('<sil>', -6627, 368978, 368984)
('a', -44738, 368985, 368987)
('whole', -3083, 368988, 369012)
('walls', -3295, 369013, 369051)
('against', -24024, 369052, 369092)
('<sil>', -3875, 369093, 369108)
('discrimination', -2822, 369109, 369189)
('<sil>', -7890, 369190, 369198)
('and', -14391, 369199, 369216)
('violence', -15954, 369217, 369267)
('<sil>', -3784, 369268, 369291)
('and(2)', -9526, 369292, 369320)
('had', -10683, 369321, 369452)
('had', -3685, 369453, 369578)
('had', -19689, 369579, 369614)
('a(2)', -11707, 369615, 369621)
('healthy', -30376, 369622, 369668)
('food', -15115, 369669, 369697)
('has', -21149, 369698, 369772)
('to(3)', -7486, 369773, 369805)
('[SPEECH]', -8499, 369806, 369824)
('have', -14586, 369825, 369866)
('could', -74937, 369867, 369939)
('have', -28700, 369940, 369965)
('[SPEECH]', -12416, 369966, 369979)
('have', -2785, 369980, 370085)
('<sil>', -5051, 370086, 370097)
('<sil>', -5463, 370098, 370102)
('it', -10532, 370103, 370131)
('<sil>', -2846, 370132, 370166)
('the', -56072, 370167, 370177)
('walls', -60936, 370178, 370213)
('lol', -7428, 370214, 370245)
('we', -11370, 370246, 370289)
('[SPEECH]', -5915, 370290, 370309)
('<sil>', -2810, 370310, 370361)
("aren't(2)", -35015, 370362, 370384)
('smart', -22403, 370385, 370425)
('and', -20926, 370426, 370464)
('<sil>', -2821, 370465, 370521)
('it', -47017, 370522, 370529)
("won't", -48887, 370530, 370548)
('change', -31491, 370549, 370577)
('overnight', -18930, 370578, 370678)
('social', -3054, 370679, 370711)
('ladder', -34816, 370712, 370733)
('to', -49012, 370734, 370757)
('the', -87722, 370758, 370763)
('zoo', -80263, 370764, 370818)
('<sil>', -8004, 370819, 370834)
('oftentimes', -21964, 370835, 370899)
('two', -28512, 370900, 370923)
('generations', -5911, 370924, 370983)
('to(3)', -13276, 370984, 370996)
('judge', -19068, 370997, 371045)
('<sil>', -9210, 371046, 371051)
('but', -10143, 371052, 371108)
('if', -23834, 371109, 371127)
('gordon', -63779, 371128, 371166)
('hot', -36831, 371167, 371191)
('pursuit', -28440, 371192, 371243)
('is', -4867, 371244, 371263)
('to', -4861, 371264, 371280)
('work', -3019, 371281, 371330)
('<sil>', -2793, 371331, 371384)
('the', -34122, 371385, 371391)
('way', -29786, 371392, 371410)
('it', -27804, 371411, 371418)
('showed', -14939, 371419, 371470)
('in', -20494, 371471, 371487)
('this', -17644, 371488, 371508)
('increasingly', -5600, 371509, 371579)
('diverse(2)', -4451, 371580, 371615)
('nation', -13202, 371616, 371648)
('<sil>', -2810, 371649, 371697)
('that(2)', -16112, 371698, 371719)
('each', -29049, 371720, 371742)
('one(2)', -4405, 371743, 371767)
('will(2)', -45089, 371768, 371782)
('also', -15364, 371783, 371835)
('<sil>', -3881, 371836, 371874)
('need', -13541, 371875, 371891)
('to(3)', -10620, 371892, 371898)
('try', -3104, 371899, 371932)
('the(2)', -18033, 371933, 371955)
('the(2)', -32153, 371956, 371966)
('advice(2)', -33012, 371967, 372010)
('of', -27301, 372011, 372048)
('<sil>', -2809, 372049, 372079)
('a', -14435, 372080, 372088)
('great', -10487, 372089, 372114)
('character', -3663, 372115, 372175)
('or(2)', -10339, 372176, 372190)
('converge', -57994, 372191, 372238)
('<sil>', -2826, 372239, 372291)
('at', -25070, 372292, 372317)
('this', -24694, 372318, 372333)
('pic', -78711, 372334, 372368)
('<sil>', -2839, 372369, 372416)
('who', -50499, 372417, 372430)
('said', -3853, 372431, 372464)
('mohamed', -31208, 372465, 372570)
('al', -50491, 372571, 372585)
('money', -52363, 372586, 372620)
('on', -38168, 372621, 372633)
('us', -31604, 372634, 372653)
('<sil>', -13840, 372654, 372658)
('at', -32454, 372659, 372691)
('first', -28177, 372692, 372722)
('but', -69052, 372723, 372742)
('the(2)', -3264, 372743, 372774)
('consider', -40789, 372775, 372821)
('things', -20565, 372822, 372854)
('from', -46130, 372855, 372869)
('this', -22585, 372870, 372891)
('<sil>', -8085, 372892, 372896)
('morning', -12002, 372897, 372922)
('the(2)', -19561, 372923, 372936)
('<sil>', -2827, 372937, 373000)
('<sil>', -2812, 373001, 373033)
('answer', -24031, 373034, 373058)
('to(2)', -38556, 373059, 373067)
('climate', -23854, 373068, 373122)
('is', -7099, 373123, 373164)
('<sil>', -17800, 373165, 373167)
('in', -26882, 373168, 373186)
